timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
7.21045E+12,-0.25912476,0.08480835,9.631653,0.001312256,-0.003234863,-0.001434326,0.73547363,-11.019897,-44.787598
7.21045E+12,-0.25297546,0.079833984,9.628372,2.59E-04,-0.002578735,-0.002090454,0.73547363,-11.019897,-44.787598
7.21046E+12,-0.2521515,0.06472778,9.633362,5.65E-04,-0.001464844,-0.002502441,0.73547363,-11.019897,-44.787598
7.21046E+12,-0.24343872,0.08882141,9.622543,1.68E-04,-0.001098633,-0.001739502,0.73547363,-11.019897,-44.787598
7.21047E+12,-0.23123169,0.06716919,9.625305,-1.37E-04,-0.00189209,-0.001434326,0.5630493,-10.906982,-45.00885
7.21047E+12,-0.24687195,0.053085327,9.6091,0.001480103,-0.002166748,-0.002243042,0.5630493,-10.906982,-45.00885
7.21048E+12,-0.2521515,0.08929443,9.625107,0.001998901,-0.001342773,-0.002502441,0.5630493,-10.906982,-45.00885
7.21048E+12,-0.26568604,0.07688904,9.5937195,0.001190186,-0.001098633,-0.001693726,0.5630493,-10.906982,-45.00885
7.21049E+12,-0.28300476,0.08119202,9.65567,-8.09E-04,-0.001968384,-5.65E-04,-0.58898926,-10.3012085,-46.0968
7.21049E+12,-0.24588013,0.055862427,9.678513,6.10E-04,-0.002166748,-0.00126648,-0.58898926,-10.3012085,-46.0968
7.2105E+12,-0.21894836,0.081848145,9.603287,-9.46E-04,-0.001235962,-0.001434326,-0.58898926,-10.3012085,-46.0968
7.2105E+12,-0.22740173,0.085357666,9.642426,-2.59E-04,-0.002059937,-0.001434326,-0.58898926,-10.3012085,-46.0968
7.21051E+12,-0.20744324,0.0811615,9.600647,-1.37E-04,-0.001190186,-0.002410889,-1.84021,-10.160828,-45.961
7.21051E+12,-0.2298584,0.10359192,9.608093,0.001739502,-0.001098633,-0.001556397,-1.84021,-10.160828,-45.961
7.21052E+12,-0.24493408,0.08073425,9.658249,0.001998901,-0.001098633,-0.001434326,-1.84021,-10.160828,-45.961
7.21052E+12,-0.24472046,0.068603516,9.599411,9.31E-04,-0.001098633,-3.66E-04,-1.5167236,-10.728455,-45.72296
7.21053E+12,-0.22201538,0.06199646,9.626373,9.16E-04,-0.002166748,-3.66E-04,-1.5167236,-10.728455,-45.72296
7.21053E+12,-0.24223328,0.072631836,9.595657,-1.37E-04,-0.002166748,-0.001464844,-1.5167236,-10.728455,-45.72296
7.21054E+12,-0.23526001,0.059310913,9.618134,-7.63E-05,-0.002166748,-0.002365112,-1.5167236,-10.728455,-45.72296
7.21054E+12,-0.20707703,0.07707214,9.626877,9.31E-04,-0.002166748,-3.51E-04,-0.289917,-12.210083,-45.214844
7.21055E+12,-0.26509094,0.049743652,9.665283,8.09E-04,-0.002166748,5.95E-04,-0.289917,-12.210083,-45.214844
7.21055E+12,-0.23286438,0.06335449,9.682068,0,-0.002029419,-6.41E-04,-0.289917,-12.210083,-45.214844
7.21056E+12,-0.19779968,0.053268433,9.617004,9.31E-04,-0.00126648,-0.002166748,-0.289917,-12.210083,-45.214844
7.21056E+12,-0.21670532,0.08239746,9.617889,7.32E-04,-0.002166748,-5.49E-04,0.21972656,-11.190796,-45.961
7.21057E+12,-0.20393372,0.0881958,9.603195,6.10E-05,-0.002166748,-0.00163269,0.21972656,-11.190796,-45.961
7.21057E+12,-0.24024963,0.07998657,9.630035,9.31E-04,-0.001998901,-0.002319336,0.21972656,-11.190796,-45.961
7.21058E+12,-0.24934387,0.082092285,9.605316,9.31E-04,-0.00163269,-0.001434326,0.21972656,-11.190796,-45.961
7.21058E+12,-0.25382996,0.070632935,9.636871,6.26E-04,-0.002944946,-0.001434326,-0.41351318,-10.874939,-46.063232
7.21059E+12,-0.25671387,0.05329895,9.700485,-1.37E-04,-0.002487183,-0.001434326,-0.41351318,-10.874939,-46.063232
7.21059E+12,-0.2641449,0.045150757,9.630081,1.98E-04,-0.00289917,-0.001434326,-0.41351318,-10.874939,-46.063232
7.2106E+12,-0.24803162,0.07432556,9.633499,0.00126648,-0.002166748,-0.001434326,-0.41351318,-10.874939,-46.063232
7.2106E+12,-0.23384094,0.06919861,9.6262665,0.001647949,-0.0025177,-0.001434326,-0.9902954,-10.444641,-45.79773
7.21061E+12,-0.2537384,0.058380127,9.622818,9.31E-04,-0.003234863,-0.001434326,-0.9902954,-10.444641,-45.79773
7.21061E+12,-0.23426819,0.063949585,9.639465,9.31E-04,-0.003692627,-0.001876831,-0.9902954,-10.444641,-45.79773
7.21062E+12,-0.24484253,0.0831604,9.643723,9.31E-04,-0.003845215,-0.002502441,-0.9902954,-10.444641,-45.79773
7.21062E+12,-0.2640686,0.080596924,9.656342,9.31E-04,-0.002746582,-0.002502441,0.73547363,-11.019897,-44.787598
7.21063E+12,-0.22817993,0.076187134,9.614838,0.001403809,-0.002166748,-0.00201416,0.73547363,-11.019897,-44.787598
7.21063E+12,-0.24078369,0.087402344,9.646469,0.002487183,-0.002166748,-4.43E-04,0.73547363,-11.019897,-44.787598
7.21064E+12,-0.21556091,0.08753967,9.698853,0.002502441,-0.002166748,1.53E-04,0.73547363,-11.019897,-44.787598
7.21064E+12,-0.22639465,0.08407593,9.646469,0.001998901,-0.003356934,-9.46E-04,0.0869751,-11.149597,-45.166016
7.21065E+12,-0.26313782,0.06430054,9.643082,0.002609253,-0.004302979,-8.09E-04,0.0869751,-11.149597,-45.166016
7.21065E+12,-0.2577057,0.052825928,9.727234,0.00112915,-0.004302979,-3.66E-04,0.0869751,-11.149597,-45.166016
7.21066E+12,-0.24682617,0.07006836,9.586777,4.73E-04,-0.004928589,-3.66E-04,0.0869751,-11.149597,-45.166016
7.21066E+12,-0.26737976,0.07661438,9.617355,0.003570557,-7.48E-04,-0.001022339,-0.4333496,-11.637878,-44.987488
7.21067E+12,-0.24357605,0.06588745,9.739395,0.004486084,0.00138855,-7.17E-04,-0.4333496,-11.637878,-44.987488
7.21067E+12,-0.23007202,0.11299133,9.488892,0.004135132,-0.001937866,0.00112915,-0.4333496,-11.637878,-44.987488
7.21068E+12,-0.46064758,-0.011611939,9.513062,0.007202148,-0.001708984,0.004089356,-0.4333496,-11.637878,-44.987488
7.21068E+12,-1.1611786,-0.40119934,9.5793915,0.006057739,-0.003448486,0.004974365,0.39215088,-12.049866,-43.782043
7.21069E+12,-1.4850922,-0.64575195,9.621994,0.002944946,-0.005065918,0.01550293,0.39215088,-12.049866,-43.782043
7.21069E+12,-0.876709,-0.22703552,9.6285095,0.001174927,-0.002914429,0.06518555,0.39215088,-12.049866,-43.782043
7.2107E+12,-0.20932007,0.13572693,9.568115,-8.09E-04,-0.003036499,0.14299011,0.39215088,-12.049866,-43.782043
7.2107E+12,-0.5493622,-0.07752991,9.639862,-3.20E-04,-0.005020142,0.20935059,-0.21972656,-11.592102,-44.07959
7.21071E+12,-0.93211365,-0.012573242,9.737778,-0.001968384,-0.002639771,0.23614502,-0.21972656,-11.592102,-44.07959
7.21071E+12,-0.30848694,0.19889832,9.710846,-0.004165649,-0.004058838,0.26055908,-0.21972656,-11.592102,-44.07959
7.21072E+12,0.013778687,0.4849701,9.640274,-0.00440979,-0.004302979,0.29681396,-0.21972656,-11.592102,-44.07959
7.21072E+12,-1.0842285,0.15841675,9.816849,-0.003433228,-0.008239746,0.32754517,-0.82244873,-10.536194,-45.082092
7.21073E+12,-0.977417,-0.27540588,9.541962,7.32E-04,-0.006546021,0.33581543,-0.82244873,-10.536194,-45.082092
7.21073E+12,-1.2923737,-0.08126831,9.829941,0.005096436,-0.001235962,0.37464905,-0.82244873,-10.536194,-45.082092
7.21074E+12,-1.2700043,-0.24264526,9.425125,0.005203247,-0.002166748,0.44396973,-0.63934326,-9.989929,-45.79315
7.21074E+12,-1.3286896,-0.0259552,9.614731,0.005203247,-0.002166748,0.44396973,-0.63934326,-9.989929,-45.79315
7.21075E+12,-1.1205444,-0.23329163,9.3858185,0.005325317,0.012527466,0.5986328,-0.63934326,-9.989929,-45.79315
7.21075E+12,-0.5694275,-0.9398651,9.6107025,0.001693726,0.011047363,0.68032837,-0.63934326,-9.989929,-45.79315
7.21076E+12,-0.44535828,-0.8647003,9.710037,-0.002685547,0.001403809,0.732666,-1.4404297,-11.146545,-46.40045
7.21076E+12,-1.4202881,-0.53352356,9.310699,-0.006042481,-0.004364014,0.7836609,-1.4404297,-11.146545,-46.40045
7.21077E+12,-1.6573181,-0.60253906,9.612717,-0.00227356,0.004074097,0.84155273,-1.4404297,-11.146545,-46.40045
7.21077E+12,-1.5384369,-0.88371277,9.570099,-0.002761841,0.008773804,0.9126892,-1.4404297,-11.146545,-46.40045
7.21078E+12,-2.59404,-1.2305145,9.746048,-0.005737305,0.003845215,0.98939514,-1.1627197,-11.201477,-46.69342
7.21078E+12,-2.3563232,-1.0587921,9.659042,-0.006942749,3.51E-04,1.1015778,-1.1627197,-11.201477,-46.69342
7.21079E+12,-1.5687103,-0.9964752,9.674713,-0.004165649,9.16E-05,1.2517853,-1.1627197,-11.201477,-46.69342
7.21079E+12,-1.0914459,-1.0128937,9.613419,-0.00390625,0.007995606,1.4177704,-1.1627197,-11.201477,-46.69342
7.2108E+12,-0.8824463,-0.7493286,9.727676,-0.005783081,0.008361816,1.5546112,-0.2960205,-10.333252,-46.463013
7.2108E+12,-1.3027802,-0.9849243,9.523895,-0.006546021,0.012268066,1.6600342,-0.2960205,-10.333252,-46.463013
7.21081E+12,-1.2364502,-1.0167542,9.748352,-0.007736206,0.028396606,1.7479706,-0.2960205,-10.333252,-46.463013
7.21081E+12,-1.6667023,-1.1167145,9.641693,-0.010452271,0.018859863,1.8424835,-0.2960205,-10.333252,-46.463013
7.21082E+12,-2.0067291,-1.2512665,9.702835,-0.010162354,0.014572144,1.9316711,-1.9134521,-11.34491,-46.06781
7.21082E+12,-2.3905182,-1.2885742,9.650131,-0.010818481,0.019378662,2.0285492,-1.9134521,-11.34491,-46.06781
7.21083E+12,-1.9010315,-1.2525024,9.511658,-0.009918213,0.016220093,2.1481323,-1.9134521,-11.34491,-46.06781
7.21083E+12,-1.6741943,-1.700592,9.555923,-0.010025024,0.025054932,2.2890778,-1.9134521,-11.34491,-46.06781
7.21084E+12,-1.8886871,-1.7615204,9.745438,-0.012802124,0.021972656,2.4339142,-1.9943237,-11.210632,-45.58716
7.21084E+12,-1.7442474,-1.322998,9.577744,-0.014556885,0.015411377,2.579895,-1.9943237,-11.210632,-45.58716
7.21085E+12,-1.1571503,-1.3222351,9.554794,-0.012863159,0.030929565,2.7148743,-1.9943237,-11.210632,-45.58716
7.21085E+12,-0.6925354,-1.2733307,9.667053,-0.011413574,0.031082153,2.8331146,-1.9943237,-11.210632,-45.58716
7.21086E+12,-1.4104614,-1.2737122,9.683685,-0.014907837,0.016494751,2.9315186,-1.3259888,-10.676575,-45.45746
7.21086E+12,-1.9612427,-1.2792511,9.667603,-0.015487671,0.011032105,3.0085602,-1.3259888,-10.676575,-45.45746
7.21087E+12,-1.6885376,-0.8232422,9.657257,-0.012786865,0.005844116,3.099533,-1.3259888,-10.676575,-45.45746
7.21087E+12,-2.4464111,-0.6838989,9.686829,-0.012573242,0.007919312,3.2153778,-1.3259888,-10.676575,-45.45746
7.21088E+12,-2.0211487,-1.1953735,9.054993,-0.012954712,0.011352539,3.3347473,-2.2323608,-11.355591,-45.236206
7.21088E+12,-1.3756104,-1.7344818,9.573822,-0.011505127,0.048934937,3.4653778,-2.2323608,-11.355591,-45.236206
7.21089E+12,-1.4520264,-1.9888306,9.900314,-0.016845703,0.079711914,3.5937653,-2.2323608,-11.355591,-45.236206
7.2109E+12,-1.2659149,-2.1983185,9.555756,-0.022979736,0.02835083,3.7096252,-2.2323608,-11.355591,-45.236206
7.2109E+12,-1.1902466,-2.1048584,9.633865,-0.022369385,0.0236969,3.8437653,-1.1779785,-11.58905,-45.69397
7.21091E+12,-0.99308777,-2.5576324,9.409607,-0.021499634,0.05357361,3.986847,-1.1779785,-11.58905,-45.69397
7.21091E+12,-1.6405334,-1.490982,10.090744,-0.017227173,0.04949951,4.1274414,-1.1779785,-11.58905,-45.69397
7.21092E+12,-2.2243195,-1.969223,8.978683,-0.018814087,0.019607544,4.264023,-1.1779785,-11.58905,-45.69397
7.21092E+12,-0.92097473,-1.8999481,9.313202,-0.013046265,0.032821655,4.3999634,-0.46691895,-11.534119,-45.961
7.21093E+12,-0.02557373,-1.649826,9.959137,-0.023132324,0.08294678,4.537262,-0.46691895,-11.534119,-45.961
7.21093E+12,-0.7224579,-1.8556976,9.390579,-0.028625488,0.036239624,4.6802063,-0.46691895,-11.534119,-45.961
7.21094E+12,-0.65753174,-1.4940338,9.721359,-0.02407837,0.033706665,4.7824554,-0.46691895,-11.534119,-45.961
7.21094E+12,-1.0118408,-1.4301605,10.094955,-0.021621704,0.05430603,4.8597107,-1.7211914,-11.785889,-45.22705
7.21095E+12,-0.27822876,-0.79855347,9.501953,-0.021499634,0.061676025,4.9276123,-1.7211914,-11.785889,-45.22705
7.21095E+12,-0.4549713,-0.6291504,9.494308,-0.022567749,0.04925537,5.002838,-1.7211914,-11.785889,-45.22705
7.21096E+12,-0.3719635,-0.9483185,10.033142,-0.022567749,0.061172485,5.0581055,-2.4429321,-13.690186,-44.70215
7.21096E+12,0.39627075,-1.5230865,9.246277,-0.024673462,0.050369263,5.0905304,-2.4429321,-13.690186,-44.70215
7.21097E+12,0.35961914,-0.6838379,9.970871,-0.023849487,0.053710938,5.1264496,-2.4429321,-13.690186,-44.70215
7.21097E+12,1.6939087,-0.68444824,9.361313,-0.026107788,0.028503418,5.157608,-2.4429321,-13.690186,-44.70215
7.21098E+12,1.4774475,-0.8804779,9.498138,-0.019210815,0.049942017,5.1671753,-2.5268555,-14.282227,-44.61975
7.21098E+12,1.420044,-0.9311371,9.570923,-0.02671814,0.06312561,5.144058,-2.5268555,-14.282227,-44.61975
7.21099E+12,1.3627777,-0.9192352,9.367996,-0.025421143,0.04135132,5.10408,-2.5268555,-14.282227,-44.61975
7.21099E+12,1.9363556,-0.77967834,9.959915,-0.021011353,0.0519104,5.048401,-2.5268555,-14.282227,-44.61975
7.211E+12,1.3697205,-1.1419678,9.54837,-0.023223877,0.048675537,4.9834747,-2.1148682,-15.795898,-45.559692
7.211E+12,1.2153168,-1.2962494,9.473572,-0.021743774,0.044387817,4.9063263,-2.1148682,-15.795898,-45.559692
7.21101E+12,1.0815887,-1.0099487,9.871841,-0.023101807,0.048568726,4.8326874,-2.1148682,-15.795898,-45.559692
7.21101E+12,0.863327,-1.524826,9.5385895,-0.023361206,0.04537964,4.775589,-2.1148682,-15.795898,-45.559692
7.21102E+12,1.6006927,-1.2739258,9.714523,-0.020370483,0.04866028,4.736557,-2.154541,-17.443848,-45.654297
7.21102E+12,1.7112885,-1.0820007,9.597427,-0.02229309,0.042404175,4.7118073,-2.154541,-17.443848,-45.654297
7.21103E+12,1.7877655,-1.2264252,9.471298,-0.019012451,0.042404175,4.6851654,-2.154541,-17.443848,-45.654297
7.21103E+12,1.9289246,-1.1729431,9.486374,-0.019866943,0.045288086,4.645523,-2.154541,-17.443848,-45.654297
7.21104E+12,1.9036102,-1.2355042,9.677139,-0.021743774,0.04220581,4.5959167,-2.1835327,-17.715454,-45.625305
7.21104E+12,1.4719543,-1.4732361,9.633255,-0.019622803,0.039123535,4.5385895,-2.1835327,-17.715454,-45.625305
7.21105E+12,0.5118103,-2.1064148,9.779373,-0.0178833,0.03111267,4.486725,-2.1835327,-17.715454,-45.625305
7.21105E+12,0.23405457,-2.4795227,9.3029175,-0.018218994,0.0443573,4.4718933,-2.1835327,-17.715454,-45.625305
7.21106E+12,0.914917,-2.3563538,9.412933,-0.019882202,0.06539917,4.50412,-5.1742554,-21.005249,-47.08557
7.21106E+12,1.9482574,-1.9201813,9.678116,-0.024765015,0.067718506,4.5457153,-5.1742554,-21.005249,-47.08557
7.21107E+12,2.5405273,-1.6791687,9.646606,-0.025039673,0.054016113,4.54364,-5.1742554,-21.005249,-47.08557
7.21107E+12,2.8336792,-1.4932709,9.394897,-0.023162842,0.048614502,4.4949036,-5.1742554,-21.005249,-47.08557
7.21108E+12,3.0785217,-1.5348663,9.348022,-0.022964478,0.050750732,4.405319,-6.385803,-21.954346,-47.151184
7.21108E+12,3.240738,-1.08078,9.314896,-0.02407837,0.049301147,4.289978,-6.385803,-21.954346,-47.151184
7.21109E+12,2.9436188,-0.9376831,9.532928,-0.021759033,0.054733276,4.1770477,-6.385803,-21.954346,-47.151184
7.21109E+12,3.0414886,-0.4873047,9.443512,-0.020065308,0.052474976,4.0526886,-6.385803,-21.954346,-47.151184
7.2111E+12,2.6244507,-0.13682556,9.445236,-0.019012451,0.038345337,3.9190826,-6.47583,-22.007751,-47.1344
7.2111E+12,2.7335663,0.50494385,8.962479,-0.020370483,0.037216187,3.762436,-6.47583,-22.007751,-47.1344
7.21111E+12,1.8462524,0.15167236,8.426788,-0.025985718,0.017868042,3.567215,-6.47583,-22.007751,-47.1344
7.21111E+12,2.276947,1.2093353,9.698685,-0.019958496,0.002929688,3.3813019,-6.47583,-22.007751,-47.1344
7.21112E+12,1.107727,1.5589752,8.925659,-0.013122559,0.033111572,3.2256165,-9.388733,-23.626709,-46.817017
7.21112E+12,1.1999359,1.984909,9.801437,-0.012741089,0.046081543,3.060608,-9.388733,-23.626709,-46.817017
7.21113E+12,2.799408,2.5508118,10.278519,-0.016464233,0.032943726,2.8839417,-9.388733,-23.626709,-46.817017
7.21113E+12,2.3825226,2.586975,10.160812,-0.01222229,0.024856567,2.7465515,-9.388733,-23.626709,-46.817017
7.21114E+12,1.5717316,2.6508026,8.793701,-0.012649536,0.026184082,2.5812836,-14.21051,-24.057007,-45.82672
7.21114E+12,0.6076813,1.7089691,10.025131,-0.012008667,0.040893555,2.3927002,-14.21051,-24.057007,-45.82672
7.21115E+12,0.7967529,0.7840576,9.421814,-0.017745972,0.029037476,2.1710205,-14.21051,-24.057007,-45.82672
7.21115E+12,1.3334808,0.41819763,10.053482,-0.012329102,0.016784668,1.9945831,-14.21051,-24.057007,-45.82672
7.21116E+12,0.80363464,-0.105789185,9.395142,-0.012908936,0.013946533,1.8738098,-14.373779,-24.067688,-45.79315
7.21116E+12,0.6690521,-0.4526062,9.496689,-0.010055542,0.02645874,1.7485809,-14.373779,-24.067688,-45.79315
7.21117E+12,-0.16342163,-1.1571503,9.75264,-0.011886597,0.014923096,1.6039429,-14.373779,-24.067688,-45.79315
7.21117E+12,0.21760559,-1.1258545,9.447647,-0.006576538,0.017181396,1.4968262,-14.373779,-24.067688,-45.79315
7.21118E+12,1.5462646,-0.60583496,9.864853,-0.007720947,0.02154541,1.4408112,-14.373779,-24.067688,-45.79315
7.21118E+12,0.37101746,-0.97584534,10.263077,-0.00944519,0.005386353,1.402359,-14.373779,-24.067688,-45.79315
7.21119E+12,0.9772339,-0.37321472,9.828812,-0.005584717,0.006378174,1.3639984,-14.373779,-24.067688,-45.79315
7.21119E+12,0.763916,-0.42132568,9.23587,-0.006500244,0.00692749,1.3444672,-16.29181,-22.857666,-46.617126
7.2112E+12,1.3384857,-0.23881531,9.618301,-0.006240845,0.015686035,1.321518,-16.29181,-22.857666,-46.617126
7.2112E+12,1.1723022,-0.020431519,9.84256,-0.010284424,8.54E-04,1.2969971,-16.29181,-22.857666,-46.617126
7.21121E+12,1.0373383,1.0630951,10.068436,-0.007415772,-8.54E-04,1.2384338,-16.29181,-22.857666,-46.617126
7.21121E+12,0.3307495,1.3704681,9.718704,-0.005874634,0.005615234,1.1612549,-18.66455,-22.17865,-45.625305
7.21122E+12,0.67723083,1.7581635,8.909988,-0.004760742,0.03541565,1.0760498,-18.66455,-22.17865,-45.625305
7.21122E+12,0.33511353,1.6115112,9.645981,-0.008468628,0.009353638,0.98579407,-18.66455,-22.17865,-45.625305
7.21123E+12,0.16537476,1.3280182,9.582855,-0.003051758,0.008514404,0.8756561,-18.66455,-22.17865,-45.625305
7.21123E+12,0.37626648,1.2541046,9.535568,-0.003601074,0.009170532,0.78671265,-18.695068,-22.10846,-45.733643
7.21124E+12,0.16937256,1.3907318,9.660095,-0.006546021,0.007446289,0.7063751,-18.695068,-22.10846,-45.733643
7.21124E+12,-0.10360718,0.8058624,9.622467,-0.00541687,0.002548218,0.60917664,-18.695068,-22.10846,-45.733643
7.21125E+12,0.19377136,0.113983154,9.630722,-0.002212524,0.004928589,0.51060486,-18.695068,-22.10846,-45.733643
7.21125E+12,0.4606018,0.42266846,9.804443,-9.00E-04,-0.001846314,0.43466187,-19.381714,-21.006775,-47.328186
7.21126E+12,0.13745117,0.7169342,9.642426,-0.001831055,-0.008285522,0.39271545,-19.381714,-21.006775,-47.328186
7.21126E+12,0.04849243,0.6211395,9.530533,-0.001205444,0.006057739,0.3561554,-19.381714,-21.006775,-47.328186
7.21127E+12,-0.0867157,0.4376526,9.816849,-0.001724243,0.009857178,0.3014984,-19.381714,-21.006775,-47.328186
7.21127E+12,-0.14726257,0.56578064,9.701736,-0.001205444,0.003173828,0.25117493,-21.583557,-21.321106,-45.79315
7.21128E+12,0.013259888,0.6423645,9.604996,-6.56E-04,0.005233765,0.21536255,-21.583557,-21.321106,-45.79315
7.21128E+12,-0.14221191,0.41830444,9.589981,-0.001739502,0.001037598,0.1822815,-21.583557,-21.321106,-45.79315
7.21129E+12,-0.30363464,0.3164978,9.504837,1.22E-04,-0.003570557,0.1461029,-21.583557,-21.321106,-45.79315
7.21129E+12,-0.32901,0.36869812,9.593155,-5.34E-04,-9.16E-04,0.11317444,-21.40503,-21.232605,-45.880127
7.2113E+12,-0.41990662,0.42956543,9.680054,-3.05E-04,-3.05E-05,0.086257935,-21.40503,-21.232605,-45.880127
7.2113E+12,-0.3987732,0.3032074,9.593155,2.44E-04,-7.17E-04,0.062576294,-21.40503,-21.232605,-45.880127
7.21131E+12,-0.26982117,0.14572144,9.661896,5.19E-04,-0.002426148,0.03694153,-21.40503,-21.232605,-45.880127
7.21131E+12,-0.23738098,0.10202026,9.626862,9.31E-04,-0.004653931,0.013656616,-20.237732,-20.661926,-46.643066
7.21132E+12,-0.22407532,0.07409668,9.638214,0.001678467,-0.004623413,0.003341675,-20.237732,-20.661926,-46.643066
7.21132E+12,-0.22727966,0.10360718,9.640518,0.001998901,-0.002746582,2.14E-04,-20.237732,-20.661926,-46.643066
7.21133E+12,-0.20852661,0.09593201,9.616241,0.001174927,-0.002990723,-3.66E-04,-20.237732,-20.661926,-46.643066
7.21133E+12,-0.2376709,0.07058716,9.648224,9.16E-05,-0.003234863,-3.66E-04,-20.381165,-20.805359,-47.636414
7.21134E+12,-0.20532227,0.08325195,9.631943,6.56E-04,-0.002441406,-0.001159668,-20.381165,-20.805359,-47.636414
7.21134E+12,-0.22946167,0.063430786,9.661697,-8.09E-04,-0.002166748,-0.001434326,-20.381165,-20.805359,-47.636414
7.21135E+12,-0.23132324,0.06333923,9.63681,-0.002120972,-0.003082275,-0.001434326,-20.381165,-20.805359,-47.636414
7.21135E+12,-0.23072815,0.074645996,9.595932,-0.001342773,-0.002304077,-0.002365112,-20.243835,-20.87555,-47.23358
7.21136E+12,-0.2526245,0.091156006,9.615997,0.001678467,-0.002166748,-0.002502441,-20.243835,-20.87555,-47.23358
7.21136E+12,-0.2061615,0.09249878,9.594955,0.00100708,-0.001190186,-0.002502441,-20.243835,-20.87555,-47.23358
7.21137E+12,-0.23916626,0.06237793,9.645187,9.31E-04,-0.002044678,-0.002502441,-20.243835,-20.87555,-47.23358
7.21137E+12,-0.24739075,0.09963989,9.549057,9.31E-04,-0.002166748,-4.12E-04,-20.004272,-21.148682,-45.851135
7.21138E+12,-0.24198914,0.07070923,9.600494,0.001998901,-0.003234863,-3.66E-04,-20.004272,-21.148682,-45.851135
7.21138E+12,-0.21820068,0.058013916,9.564682,-0.001190186,-0.003219605,-0.001449585,-20.004272,-21.148682,-45.851135
7.21139E+12,-0.2544403,0.0843811,9.598282,-1.37E-04,-0.002120972,-0.002441406,-21.06781,-21.148682,-46.63086
7.21139E+12,-0.21429443,0.06852722,9.662872,-1.37E-04,-0.001174927,-0.001434326,-21.06781,-21.148682,-46.63086
7.2114E+12,-0.23179626,0.061309814,9.626541,-1.53E-04,-0.002166748,-0.001419067,-21.06781,-21.148682,-46.63086
7.2114E+12,-0.2399292,0.09335327,9.603287,-0.001327515,-9.92E-04,-4.73E-04,-21.06781,-21.148682,-46.63086
7.21141E+12,-0.23291016,0.07670593,9.632675,-0.001983643,-1.83E-04,-0.001434326,-21.395874,-20.73059,-46.67511
7.21141E+12,-0.20950317,0.10838318,9.629517,-1.37E-04,-0.001098633,-0.001434326,-21.395874,-20.73059,-46.67511
7.21142E+12,-0.22076416,0.056121826,9.566345,-3.36E-04,-7.17E-04,-0.001434326,-21.395874,-20.73059,-46.67511
7.21142E+12,-0.21998596,0.042251587,9.639648,-0.00100708,0.001037598,-0.001434326,-21.395874,-20.73059,-46.67511
7.21143E+12,-0.21331787,0.07865906,9.670227,-1.37E-04,0.001037598,-0.001434326,-21.864319,-19.604492,-47.195435
7.21143E+12,-0.18704224,0.061141968,9.58992,-4.12E-04,7.63E-04,-0.001693726,-21.864319,-19.604492,-47.195435
7.21144E+12,-0.26968384,0.049041748,9.558151,-0.00151062,5.49E-04,-0.002502441,-21.864319,-19.604492,-47.195435
7.21144E+12,-0.32887268,-0.029769897,9.669968,-0.002914429,0.002731323,-0.002502441,-21.864319,-19.604492,-47.195435
7.21145E+12,-0.20022583,0.08204651,9.7170105,-0.004760742,0.004928589,-0.002151489,-20.896912,-19.604492,-48.139954
7.21145E+12,-0.22872925,0.07209778,9.635757,-0.00479126,0.006378174,-0.00177002,-20.896912,-19.604492,-48.139954
7.21146E+12,-0.20404053,0.0572052,9.612717,-0.002334595,0.005020142,-0.002838135,-20.896912,-19.604492,-48.139954
7.21146E+12,-0.14523315,0.08200073,9.584579,-5.65E-04,0.001678467,-0.003570557,-20.896912,-19.604492,-48.139954
7.21147E+12,-0.19311523,0.054473877,9.573425,-3.20E-04,-7.48E-04,-0.003570557,-21.191406,-20.133972,-47.73712
7.21147E+12,-0.2616577,0.05026245,9.6002655,9.31E-04,-0.003707886,-0.003570557,-21.191406,-20.133972,-47.73712
7.21148E+12,-0.2353363,0.055923462,9.670639,0.001922607,-0.00579834,-0.003067017,-21.191406,-20.133972,-47.73712
7.21148E+12,-0.19192505,0.0743866,9.686325,0.002578735,-0.007034302,-0.00201416,-21.191406,-20.133972,-47.73712
7.21149E+12,-0.20074463,0.053863525,9.636948,0.002487183,-0.005950928,-0.001922607,-21.818542,-20.710754,-47.395325
7.21149E+12,-0.2492981,0.041885376,9.563538,0.003067017,-0.005950928,-0.001922607,-21.818542,-20.710754,-47.395325
7.2115E+12,-0.25967407,0.10284424,9.599716,0.003067017,-0.005249023,-0.001434326,-21.818542,-20.710754,-47.395325
7.2115E+12,-0.24075317,0.09602356,9.647537,0.002441406,-0.005554199,-0.001434326,-21.818542,-20.710754,-47.395325
7.21151E+12,-0.207901,0.0692749,9.651627,0.001998901,-0.00579834,-0.001434326,-21.92688,-19.947815,-48.139954
7.21151E+12,-0.22027588,0.07373047,9.633301,0.003234863,-0.005371094,-8.09E-04,-21.92688,-19.947815,-48.139954
7.21152E+12,-0.21524048,0.06048584,9.629379,0.004135132,-0.004714966,-3.66E-04,-21.92688,-19.947815,-48.139954
7.21152E+12,-0.23892212,0.042007446,9.618057,0.004135132,-0.004302979,-3.66E-04,-21.92688,-19.947815,-48.139954
7.21153E+12,-0.25109863,0.07383728,9.607513,0.002624512,-0.005065918,-3.66E-04,-21.218872,-20.089722,-48.139954
